transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,transaction_amount,transaction_date,store_channel,_dq_null_flag,_ingested_at,_source_system,_batch_id
TXN000738,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2719123441845144,683.55,2026-04-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000739,CUST0096,Kevin Dada,valabalveer@example.org,915725827792,"46/75, Ahluwalia Street, Bettiah 055820",1966-02-26,5414109837455904,4048.38,2026-07-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000740,CUST0005,Jhalak Sabharwal,sathvik78@example.org,1587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2257234145918174,2741.9,2026-06-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000741,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,5515883801895141,7044.43,2026-07-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000742,CUST0062,Patrick Wali,priya39@example.net,3674335304,"H.No. 097, Sawhney Marg, Amaravati-644395",1973-05-09,2708669855840453,1023.03,2026-04-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000743,CUST0149,Udyati Kohli,zaitrarao@example.net,4558774315,"H.No. 698, Minhas Path, Tinsukia 740228",1981-10-12,5598321847051536,397.77,2026-04-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000744,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2232929446884245,3781.17,2026-04-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000745,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,5439155786523136,2794.33,2026-04-14,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000746,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2450686239796417,404.22,2026-05-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000747,CUST0176,Yashvi Chana,tarak27@example.org,9417632598,"224, Buch Zila, Medininagar 260443",2004-02-16,2256876836940254,119.46,2026-08-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000748,CUST0179,Triveni Kadakia,etahegde@example.org,916666300629,"47, Gour Ganj, Berhampore-992736",2001-07-20,2518240204545647,3672.18,2026-04-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000749,CUST0162,Onveer Misra,mgarde@example.org,7568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2717433400539386,2853.51,2026-06-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000750,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2225186097650479,4452.47,2026-06-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000751,CUST0118,Girindra Karnik,sawhneyishaan@example.org,1245267540,"39/74, Ramachandran Street, Kolhapur 757355",1981-08-18,5151538319975475,2916.25,2026-02-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000752,CUST0076,Warda Loyal,jsaran@example.org,919763975853,"H.No. 51, Karnik Circle, Vijayawada 393231",1982-01-08,5369587266295906,373.84,2026-04-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000753,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2638743110685113,2594.89,2026-04-02,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000754,CUST0011,Ranbir Modi,kashvi57@example.com,913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,2708771213829879,3133.88,2026-04-27,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000755,CUST0080,Timothy Randhawa,hdevan@example.org,3579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2252411425347168,4058.77,2026-07-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000756,CUST0140,Jagrati Srinivas,parmarirya@example.net,913892977115,"846, Kamdar, Nellore 391168",1965-01-24,2714842233937380,17208.37,2026-08-10,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000757,CUST0065,Warjas Sarkar,trau@example.org,8971303403,"81, Dash Marg, Jalna 615968",1972-08-29,2295378474953338,5310.94,2026-07-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000758,CUST0166,Gaurika Chakraborty,sathvik30@example.com,4730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2295049130037705,57.18,2026-06-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000759,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2263371366054636,4591.22,2026-05-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000760,CUST0013,Rachana Bhat,balveer20@example.com,917541157451,"52, Dasgupta Street, Sasaram 475131",1977-08-13,2720566837089932,929.76,2026-07-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000761,CUST0070,Lopa Amble,warinder49@example.net,8421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,2234566889625095,936.78,2026-07-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000762,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2281477464451331,1405.58,2026-03-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000763,CUST0103,Rachita Ravel,osur@example.com,8206940028,"H.No. 048, Sagar Road, Pudukkottai-982337",1992-07-09,5267729545829583,2026.85,2026-08-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000764,CUST0099,Vinaya Manda,fchoudhury@example.com,6034575744,"H.No. 52, Dhar Zila, Tadipatri 917745",1971-09-18,2635398703266061,341.62,2026-07-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000765,CUST0048,Ishanvi Kunda,akshay36@example.org,6961535839,"75/316, Krishnan Chowk, Cuttack-606189",1983-12-18,2717556039595658,3156.11,2026-07-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000766,CUST0178,Nitara Jha,reddydevika@example.net,4351137548,"H.No. 20, Mistry Marg, Pali-206101",1982-12-26,5502055790588236,629.21,2026-07-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000767,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2466567218491133,2090.22,2026-04-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000768,CUST0022,Isha Bora,isami@example.net,7979903950,"75, Ben Path, Burhanpur 019054",1958-08-01,2245279891923261,1487.42,2026-04-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000769,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,2261036662857188,696.38,2026-07-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000770,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,5355969375966328,548.38,2026-02-12,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000771,CUST0140,Jagrati Srinivas,parmarirya@example.net,913892977115,"846, Kamdar, Nellore 391168",1965-01-24,2507633800131031,1427.4,2026-07-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000772,CUST0083,Hamsini Kara,anvi19@example.com,8002415929,"H.No. 696, Sem Path, Vijayawada-120991",1999-03-02,2654272187894787,2025.99,2026-06-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000773,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,2468094533124867,13220.79,2026-03-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000774,CUST0170,Chandresh Mohanty,rishi25@example.com,826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,2413064740063758,3200.36,2026-07-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000775,CUST0079,Indrajit Cherian,mshroff@example.net,913182588014,"H.No. 237, Patla Nagar, Allahabad 889115",1986-03-26,2676375791360493,650.86,2026-03-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000776,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2225132250562564,15227.8,2026-05-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000777,CUST0043,Nilima Dara,unadkarni@example.org,4868507284,"25, Das Street, Jalgaon 673784",1990-06-12,2598890662679784,20031.63,2026-07-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000778,CUST0090,Simon Srinivasan,nikita82@example.net,914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2701645164172652,251.23,2026-07-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000779,CUST0011,Ranbir Modi,kashvi57@example.com,913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,2232421726840949,2643.7,2026-07-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000780,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2720030127254938,20300.49,2026-05-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000781,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2708081302840518,1947.25,2026-07-12,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000782,CUST0020,Logan Grewal,brahmbhattnisha@example.org,6987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,2245765090859710,2098.95,2026-04-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000783,CUST0094,Urishilla Sami,ektaperi@example.org,914459496015,"371, Chana, Chapra 283951",2003-09-18,2258669704188421,12204.13,2026-07-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000784,CUST0008,Udant Lalla,mmuni@example.com,915445316486,"H.No. 464, Mohanty Zila, Machilipatnam-241929",1965-10-19,2720799676543400,1382.05,2026-02-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000785,CUST0156,Isaac Contractor,omkaarpradhan@example.net,6212666222,"92/970, Bedi Nagar, Rajkot 503243",1991-07-03,2298326341822951,2806.62,2026-06-23,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000786,CUST0009,Upma Dewan,parthbanik@example.com,4420346905,"H.No. 887, Mukhopadhyay Road, Bharatpur-951092",1995-11-08,2462061225430619,1671.89,2026-04-29,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000787,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2223893037981839,4450.33,2026-06-29,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000788,CUST0166,Gaurika Chakraborty,sathvik30@example.com,4730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2554970010038800,140.83,2026-07-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000789,CUST0093,Aadi Kant,qrege@example.com,3023935819,"29, Thakkar Nagar, Shimla 380176",1970-05-30,2242370242738376,659.23,2026-02-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000790,CUST0146,Unni Balasubramanian,kamdarnicholas@example.org,912234977459,"H.No. 666, Suresh Zila, Visakhapatnam-195727",1969-07-09,2248194128172508,3186.24,2026-05-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000791,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2646754350468045,420.97,2026-07-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000792,CUST0174,Ridhi Gala,teerthkrishna@example.org,916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,5255110856489081,2986.57,2026-06-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000793,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2702295399500480,7320.34,2026-05-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000794,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,8310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2259710494698309,2616.87,2026-07-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000795,CUST0147,Yashoda Nanda,ddugar@example.net,6047074746,"606, Solanki, Nellore 091292",2000-08-22,2705849217036288,3869.67,2026-04-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000796,CUST0136,Zarna Dua,ryan48@example.com,917660128556,"H.No. 15, Toor Nagar, Sambalpur-063652",1985-08-03,2249295132518161,4964.03,2026-07-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000797,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,915139316400,"55, Saini, Nashik-371364",1963-09-13,2223778158474377,148.8,2026-06-10,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000798,CUST0167,Anusha Bobal,davenathaniel@example.com,8783095844,"H.No. 409, Bhandari Path, Phusro 646458",1977-10-04,2281717188492172,3312.97,2026-06-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000799,CUST0064,Leela Magar,shankerayaan@example.net,916954051388,"H.No. 232, Iyer Path, Saharsa-473520",1979-12-18,2678143245672436,125.37,2026-03-22,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000800,CUST0007,Neha Pant,ekansh43@example.org,917040648538,"44, Prabhu Ganj, Miryalaguda 887300",1967-03-13,5485183304002253,898.59,2026-07-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000801,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,5300559654270595,356.88,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000802,CUST0144,Mitesh Chopra,subramaniamekbal@example.com,915971217507,"H.No. 68, Dalal Nagar, Tinsukia 667150",2005-10-16,2285279196646113,386.89,2026-06-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000803,CUST0068,Yauvani Chand,zmerchant@example.com,915193179610,"209, More Zila, Anantapuram 766010",1982-03-21,2522664127179651,542.59,2026-04-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000804,CUST0115,Bimala Gala,zdeo@example.com,6114054452,"82/042, Kota Marg, Bhilwara-195235",1972-03-10,2247327597682018,809.54,2026-05-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000805,CUST0157,Henry Kala,ctailor@example.net,3388376436,"76/62, Dubey Circle, Ulhasnagar 501303",1997-04-21,2221726022847551,562.47,2026-03-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000806,CUST0178,Nitara Jha,reddydevika@example.net,4351137548,"H.No. 20, Mistry Marg, Pali-206101",1982-12-26,2272671702778684,16065.26,2026-02-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000807,CUST0052,Gopal Halder,nbaral@example.net,910676797741,"39, Narayanan Ganj, Kulti 272507",1992-02-07,2495560060316263,2297.01,2026-04-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000808,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2234043704974777,3677.28,2026-05-05,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000809,CUST0116,Ucchal Nair,misraanmol@example.net,9428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2460428046308914,16251.6,2026-07-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000810,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,8310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2274792642552852,3921.87,2026-04-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000811,CUST0175,Samaksh Palan,teerthlanka@example.com,4257548247,"H.No. 362, Brahmbhatt Chowk, Jorhat 857049",1964-05-10,2258064335998820,1240.51,2026-04-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000812,CUST0171,Lopa Kurian,ovirk@example.net,4417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,5197174991539714,4829.54,2026-02-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000813,CUST0017,Abhiram Shanker,warinder43@example.net,911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,2273590241516554,704.81,2026-07-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000814,CUST0077,Aahana Varughese,binakota@example.net,2209703704,"54/913, Bal Chowk, Mangalore-284417",1963-12-09,2701905553727981,558.5,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000815,CUST0180,Tripti Pingle,tdar@example.com,2949642214,"248, Dhingra, Vasai-Virar-098400",1977-03-22,2455711248755256,477.4,2026-03-30,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000816,CUST0093,Aadi Kant,qrege@example.com,3023935819,"29, Thakkar Nagar, Shimla 380176",1970-05-30,5540384997135607,2389.94,2026-03-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000817,CUST0032,Yug Thaman,khalsaati@example.org,913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,2223043860336897,4181.0,2026-03-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000818,CUST0036,Ayushman Dara,siddharth45@example.org,1148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2391006914580477,8989.68,2026-05-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000819,CUST0127,Krisha Kari,majumdarharinakshi@example.net,5414769752,"73/68, Dube Zila, Kottayam-612498",1991-07-19,5212596897545042,1609.51,2026-02-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000820,CUST0093,Aadi Kant,qrege@example.com,3023935819,"29, Thakkar Nagar, Shimla 380176",1970-05-30,5419030576485065,20759.09,2026-02-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000821,CUST0120,Lohit Kala,zaid37@example.org,4669583880,"H.No. 550, Pai Ganj, Saharanpur 876372",1974-01-11,2230652979612310,4367.29,2026-06-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000822,CUST0157,Henry Kala,ctailor@example.net,3388376436,"76/62, Dubey Circle, Ulhasnagar 501303",1997-04-21,5529547901675323,3493.72,2026-06-30,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000823,CUST0017,Abhiram Shanker,warinder43@example.net,911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,5462501109655966,766.75,2026-05-31,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000824,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,915139316400,"55, Saini, Nashik-371364",1963-09-13,2278116539100268,833.94,2026-03-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000825,CUST0135,Harinakshi Iyer,sodhibina@example.org,916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2243302137943604,3834.27,2026-02-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000826,CUST0105,Suhani Kapur,kamdarsara@example.org,8992022637,"43, Warrior Path, Khammam 104974",1999-12-29,2239973659893686,337.67,2026-07-04,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000827,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,2283326659996881,391.77,2026-04-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000828,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2295980429627337,939.17,2026-03-25,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000829,CUST0116,Ucchal Nair,misraanmol@example.net,9428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2709702160325107,2221.79,2026-02-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000830,CUST0175,Samaksh Palan,teerthlanka@example.com,4257548247,"H.No. 362, Brahmbhatt Chowk, Jorhat 857049",1964-05-10,2707518672299552,2788.36,2026-05-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000831,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,5263578493828137,3062.2,2026-07-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000832,CUST0034,Isaac Mukherjee,anika06@example.com,914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,5305032009594635,13448.88,2026-05-10,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000833,CUST0129,Dayamai Manne,boraomkaar@example.com,914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2249135812489210,19474.37,2026-05-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000834,CUST0032,Yug Thaman,khalsaati@example.org,913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,2704215792054891,933.13,2026-05-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000835,CUST0078,Shivansh Nagy,joshua26@example.com,6812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2277900548727117,825.76,2026-05-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000836,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,5397108230761059,4511.02,2026-06-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000837,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,2272665485519174,18700.93,2026-08-10,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000838,CUST0133,Janya Rege,ypalla@example.net,914445120610,"64, Raju Zila, Rewa 164474",1959-10-01,2719709181586714,2218.41,2026-07-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000839,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,2719553073728376,432.43,2026-04-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000840,CUST0051,Meghana Dani,azad54@example.net,7170955381,"H.No. 332, Tara, Karaikudi 769071",1967-01-23,2270523654357631,709.51,2026-08-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000841,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,2297727477172890,4901.47,2026-08-01,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000842,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2710664470580192,4289.1,2026-03-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
