transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,cvv,transaction_amount,transaction_date,store_channel
TXN000448,CUST0076,Warda Loyal,jsaran@example.org,+919763975853,"H.No. 51, Karnik Circle, Vijayawada 393231",1982-01-08,5409313389275176,939,1819.73,2026-05-29,POS-Store
TXN000449,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2720952867933191,647,900.62,2026-08-09,E-Commerce
TXN000450,CUST0052,Gopal Halder,nbaral@example.net,+910676797741,"39, Narayanan Ganj, Kulti 272507",1992-02-07,5346896020839315,506,131.15,2026-03-14,E-Commerce
TXN000451,CUST0139,Tanvi Badami,kshere@example.net,08132962188,"93/648, Bedi Road, Sikar 671868",1979-08-11,2708299414591387,209,75.18,2026-04-16,POS-Store
TXN000452,CUST0136,Zarna Dua,ryan48@example.com,+917660128556,"H.No. 15, Toor Nagar, Sambalpur-063652",1985-08-03,2369609236713938,635,603.31,2026-08-07,POS-Store
TXN000453,CUST0043,Nilima Dara,unadkarni@example.org,04868507284,"25, Das Street, Jalgaon 673784",1990-06-12,2224711571840592,856,4569.79,2026-05-13,POS-Store
TXN000454,CUST0124,Ekanta Sant,saumya73@example.net,+917164913546,"H.No. 80, Kunda Chowk, Durg-904069",2003-07-19,2272220990541931,406,10811.55,2026-08-03,POS-Store
TXN000455,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2288607670100727,982,410.33,2026-08-08,E-Commerce
TXN000456,CUST0120,Lohit Kala,zaid37@example.org,04669583880,"H.No. 550, Pai Ganj, Saharanpur 876372",1974-01-11,5341911120815001,872,2071.99,2026-02-22,E-Commerce
TXN000457,CUST0037,Baljiwan Lad,jeremiah48@example.com,+910385821986,"H.No. 71, Nayak Marg, Dindigul-630004",1961-11-24,2708359027707554,796,2637.24,2026-02-17,E-Commerce
TXN000458,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,5288804062829798,7508,2744.07,2026-07-10,POS-Store
TXN000459,CUST0143,Upadhriti Ratti,qbansal@example.com,+916981260648,"H.No. 686, De Path, Jamnagar 975909",1964-03-17,2292880972252678,928,950.08,2026-03-23,POS-Store
TXN000460,CUST0024,Rudra Handa,irarana@example.net,02446616770,"636, Jani Road, Raipur-693937",1995-12-01,2275162611030224,400,1560.31,2026-06-02,POS-Store
TXN000461,CUST0004,Inaya Kota,pdara@example.net,08372962231,"76, Srinivasan Road, Bareilly-093979",1979-12-21,2706102305521541,051,13286.84,2026-03-12,POS-Store
TXN000462,CUST0138,Saanvi Chandra,pranav65@example.net,+919164224243,"75/523, Bumb Chowk, Jaipur-939707",1963-03-14,2720498277073319,532,18597.74,2026-06-12,E-Commerce
TXN000463,CUST0117,Xalak Gokhale,baghyawatitank@example.com,+912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,2222519340979894,108,1089.85,2026-05-13,POS-Store
TXN000464,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,2705440681689917,8765,564.01,2026-04-20,POS-Store
TXN000465,CUST0150,Vanya Bhakta,epall@example.org,+911424714068,"553, Ahluwalia, Anantapur-312017",2005-05-04,2720916281353500,073,2031.29,2026-03-10,POS-Store
TXN000466,CUST0164,Ojasvi Chaudhary,ekanta46@example.org,03770482067,"H.No. 26, Din Chowk, Jodhpur 203562",1988-05-01,2247031777283122,067,842.35,2026-06-22,POS-Store
TXN000467,CUST0028,Jai Saraf,panchalchasmum@example.com,09596719024,"17/27, More Chowk, Pudukkottai 272929",1977-04-26,2250913222655901,069,13937.21,2026-05-08,E-Commerce
TXN000468,CUST0121,Ishani Agate,shravyadua@example.com,+917822678081,"05/279, Ahuja Marg, Silchar 815845",2003-07-19,2262187594676359,808,308.42,2026-07-04,E-Commerce
TXN000469,CUST0159,Jasmit Bakshi,bhatyamini@example.com,+917798317531,"79/18, Manda Marg, Serampore-153240",1998-07-04,2226287922344699,619,917.67,2026-05-06,POS-Store
TXN000470,CUST0157,Henry Kala,ctailor@example.net,03388376436,"76/62, Dubey Circle, Ulhasnagar 501303",1997-04-21,2265924307056413,383,597.11,2026-05-27,E-Commerce
TXN000471,CUST0166,Gaurika Chakraborty,sathvik30@example.com,04730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2243189915341477,188,575.91,2026-07-05,E-Commerce
TXN000472,CUST0163,Jalsa Wali,aradhana04@example.com,05267163298,"H.No. 562, Loke Street, Jehanabad-932079",1963-09-30,5416229939981751,869,4318.14,2026-05-29,POS-Store
TXN000473,CUST0180,Tripti Pingle,tdar@example.com,2949642214,"248, Dhingra, Vasai-Virar-098400",1977-03-22,2349375950791857,1305,60.44,2026-07-12,POS-Store
TXN000474,CUST0167,Anusha Bobal,davenathaniel@example.com,08783095844,"H.No. 409, Bhandari Path, Phusro 646458",1977-10-04,2713689570770796,892,904.12,2026-06-28,POS-Store
TXN000475,CUST0030,Ryan Dutt,dubeyekavir@example.com,03506857479,"388, Goda Path, Berhampur 933323",1967-03-04,2294912777848703,7230,15156.43,2026-06-12,E-Commerce
TXN000476,CUST0012,Harini Sodhi,ravalojasvi@example.net,08462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2712858852833827,617,3659.48,2026-04-03,E-Commerce
TXN000477,CUST0078,Shivansh Nagy,joshua26@example.com,06812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2414167997801074,721,917.78,2026-07-02,POS-Store
TXN000478,CUST0030,Ryan Dutt,dubeyekavir@example.com,03506857479,"388, Goda Path, Berhampur 933323",1967-03-04,2429681296015478,0030,2532.17,2026-05-24,E-Commerce
TXN000479,CUST0061,Logan Sidhu,samakshdivan@example.net,+918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,2701459895766786,944,1187.82,2026-04-21,E-Commerce
TXN000480,CUST0100,Chaitanya Gulati,boasedarika@example.com,1428458750,"70/97, De Nagar, Siliguri 989075",1972-05-09,2241474852234337,854,750.39,2026-08-10,POS-Store
TXN000481,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2285958303272299,088,622.39,2026-07-06,POS-Store
TXN000482,CUST0151,Om Chand,buchanirudh@example.net,06514747208,"966, Prashad Ganj, Kishanganj 389819",1995-12-18,5542804432607421,318,419.44,2026-04-24,E-Commerce
TXN000483,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2720251081095048,687,387.53,2026-06-13,E-Commerce
TXN000484,CUST0126,Sathvik Bala,shora@example.org,01284292279,"46/82, Karan Path, Deoghar-060833",1971-09-18,5581771025348477,264,2188.19,2026-03-18,POS-Store
TXN000485,CUST0072,Sarthak Suresh,zehaanbuch@example.org,05822445060,"45, Ben Circle, Deoghar 389790",1978-07-20,2710790804010190,730,2903.73,2026-04-21,E-Commerce
TXN000486,CUST0177,Shravya Sagar,udantsama@example.net,+918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2720499800775966,501,4746.38,2026-04-07,POS-Store
TXN000487,CUST0056,Mahika Tiwari,mahika09@example.org,+915775161344,"82, Chanda Chowk, Mehsana-811530",1972-08-04,2377813820431234,300,1859.55,2026-07-04,POS-Store
TXN000488,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,08310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2245510714502803,006,298.89,2026-06-22,E-Commerce
TXN000489,CUST0093,Aadi Kant,qrege@example.com,3023935819,"29, Thakkar Nagar, Shimla 380176",1970-05-30,2525647306718594,787,1205.65,2026-04-19,E-Commerce
TXN000490,CUST0176,Yashvi Chana,tarak27@example.org,9417632598,"224, Buch Zila, Medininagar 260443",2004-02-16,2275430073280029,772,3386.77,2026-02-25,POS-Store
TXN000491,CUST0140,Jagrati Srinivas,parmarirya@example.net,+913892977115,"846, Kamdar, Nellore 391168",1965-01-24,2247728905712985,046,4082.88,2026-02-17,POS-Store
TXN000492,CUST0016,Yashica Ghose,urvinayak@example.net,9704566971,"H.No. 993, Goyal Circle, Udupi 699433",1960-05-19,2278497366021243,893,121.31,2026-03-25,POS-Store
TXN000493,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2248369984581873,8235,2981.47,2026-05-24,E-Commerce
TXN000494,CUST0032,Yug Thaman,khalsaati@example.org,+913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,2283208466357251,464,2738.87,2026-07-04,POS-Store
TXN000495,CUST0024,Rudra Handa,irarana@example.net,02446616770,"636, Jani Road, Raipur-693937",1995-12-01,5379361508205232,403,827.33,2026-03-14,E-Commerce
TXN000496,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2273873899173419,987,3778.09,2026-04-05,E-Commerce
TXN000497,CUST0013,Rachana Bhat,balveer20@example.com,+917541157451,"52, Dasgupta Street, Sasaram 475131",1977-08-13,2297353688579599,451,610.13,2026-06-04,POS-Store
TXN000498,CUST0063,Siya Sehgal,narayanandarsh@example.com,+913485657051,"H.No. 565, Kothari Nagar, Dharmavaram-742540",2005-12-02,2239723658579970,726,1366.24,2026-06-02,E-Commerce
TXN000499,CUST0145,Patrick Saxena,rzachariah@example.net,7271139188,"H.No. 62, Devan Chowk, Deoghar 628523",1969-04-13,2718208850077692,994,7326.78,2026-07-04,E-Commerce
TXN000500,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2467451193006191,309,12582.65,2026-03-07,E-Commerce
TXN000501,CUST0151,Om Chand,buchanirudh@example.net,06514747208,"966, Prashad Ganj, Kishanganj 389819",1995-12-18,2272624337441673,792,564.26,2026-06-07,E-Commerce
TXN000502,CUST0060,Umang Buch,timothy24@example.org,01103195546,"H.No. 725, Gala Road, Pimpri-Chinchwad 667057",1981-12-14,5348665946899036,053,17448.09,2026-05-09,POS-Store
TXN000503,CUST0038,Girindra Dhillon,saanviswamy@example.net,05201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,5454143698603691,660,3634.47,2026-05-06,E-Commerce
TXN000504,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2564317400212991,320,4395.93,2026-03-18,E-Commerce
TXN000505,CUST0034,Isaac Mukherjee,anika06@example.com,+914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,2223072616772857,932,514.46,2026-06-03,POS-Store
TXN000506,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,5426114268806894,851,987.3,2026-05-10,E-Commerce
TXN000507,CUST0170,Chandresh Mohanty,rishi25@example.com,00826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,5302114850396279,995,5671.22,2026-06-03,E-Commerce
TXN000508,CUST0034,Isaac Mukherjee,anika06@example.com,+914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,5456130234374281,151,4700.07,2026-06-18,E-Commerce
TXN000509,CUST0092,Lakshit Choudhry,ubikasunder@example.org,0001435235,"20/816, Wable Street, Bally-036134",1977-09-04,2265326486296937,558,588.98,2026-06-09,E-Commerce
TXN000510,CUST0151,Om Chand,buchanirudh@example.net,06514747208,"966, Prashad Ganj, Kishanganj 389819",1995-12-18,2238113837404012,835,5578.05,2026-05-07,POS-Store
TXN000511,CUST0005,Jhalak Sabharwal,sathvik78@example.org,01587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2720706034743150,950,2189.1,2026-06-05,E-Commerce
TXN000512,CUST0068,Yauvani Chand,zmerchant@example.com,+915193179610,"209, More Zila, Anantapuram 766010",1982-03-21,2253784146669816,881,21508.02,2026-05-14,E-Commerce
TXN000513,CUST0033,Nihal Prabhakar,phora@example.net,05300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,5295830709380177,999,13062.17,2026-04-09,POS-Store
TXN000514,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2285345550978416,420,19357.5,2026-08-01,E-Commerce
TXN000515,CUST0017,Abhiram Shanker,warinder43@example.net,+911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,5565529932283876,069,836.64,2026-06-19,POS-Store
TXN000516,CUST0115,Bimala Gala,zdeo@example.com,06114054452,"82/042, Kota Marg, Bhilwara-195235",1972-03-10,2501618699927330,878,615.86,2026-07-28,POS-Store
TXN000517,CUST0132,Bhavini Randhawa,pushti15@example.org,3788353502,"H.No. 119, Grover Zila, Asansol 506088",2001-11-01,2597446942445818,322,164.42,2026-03-14,E-Commerce
TXN000518,CUST0116,Ucchal Nair,misraanmol@example.net,09428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,5301192264729062,825,710.78,2026-07-04,E-Commerce
TXN000519,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,2298094356396093,466,3898.34,2026-07-09,E-Commerce
TXN000520,CUST0169,Eshana Bansal,ishani34@example.net,02193565750,"99, Apte Chowk, Rajpur Sonarpur-830651",1964-05-15,2720118905211566,623,349.21,2026-04-23,POS-Store
TXN000521,CUST0118,Girindra Karnik,sawhneyishaan@example.org,1245267540,"39/74, Ramachandran Street, Kolhapur 757355",1981-08-18,2287206473410812,1036,4162.1,2026-04-03,E-Commerce
TXN000522,CUST0016,Yashica Ghose,urvinayak@example.net,9704566971,"H.No. 993, Goyal Circle, Udupi 699433",1960-05-19,5476010375375592,254,643.97,2026-07-08,POS-Store
TXN000523,CUST0103,Rachita Ravel,osur@example.com,8206940028,"H.No. 048, Sagar Road, Pudukkottai-982337",1992-07-09,2247190032169128,514,15470.06,2026-06-22,POS-Store
TXN000524,CUST0176,Yashvi Chana,tarak27@example.org,9417632598,"224, Buch Zila, Medininagar 260443",2004-02-16,5288743826151034,856,73.16,2026-08-01,E-Commerce
TXN000525,CUST0126,Sathvik Bala,shora@example.org,01284292279,"46/82, Karan Path, Deoghar-060833",1971-09-18,2720110954468270,354,5362.56,2026-07-04,POS-Store
TXN000526,CUST0019,Nikita Master,anigam@example.org,+913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,2619992465848841,233,13992.4,2026-08-01,E-Commerce
TXN000527,CUST0083,Hamsini Kara,anvi19@example.com,8002415929,"H.No. 696, Sem Path, Vijayawada-120991",1999-03-02,5134079782760955,428,18579.52,2026-06-20,E-Commerce
TXN000528,CUST0017,Abhiram Shanker,warinder43@example.net,+911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,2293534247804487,128,10962.75,2026-06-18,E-Commerce
TXN000529,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2633089211373232,937,2607.32,2026-05-04,POS-Store
TXN000530,CUST0098,Nirja Doctor,madhav98@example.com,+918141197799,"06, Uppal Path, Asansol-277008",1967-11-02,5372063374153838,340,3509.39,2026-07-07,POS-Store
TXN000531,CUST0117,Xalak Gokhale,baghyawatitank@example.com,+912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,5325499550885223,187,21729.43,2026-06-18,POS-Store
TXN000532,CUST0026,Victor Pau,ravalanika@example.net,6985375708,"H.No. 263, Dube Ganj, Gangtok 607216",1982-12-06,2270215809264974,196,2670.65,2026-05-26,E-Commerce
TXN000533,CUST0168,Unni Bhatt,mutticharan@example.net,04300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2720141976708203,140,3949.59,2026-04-23,E-Commerce
TXN000534,CUST0111,Yamini Mitter,bhandariyash@example.com,2339208098,"131, Aggarwal Street, Madhyamgram 988534",1988-07-08,2240799715433184,5643,154.84,2026-05-16,POS-Store
TXN000535,CUST0059,Ganga Muni,xtiwari@example.com,7302250344,"H.No. 931, Naidu Marg, Pali-560389",1976-10-18,2704253906860127,436,2148.67,2026-05-29,POS-Store
TXN000536,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2543974417576184,966,271.69,2026-05-16,POS-Store
TXN000537,CUST0103,Rachita Ravel,osur@example.com,8206940028,"H.No. 048, Sagar Road, Pudukkottai-982337",1992-07-09,2292574670872271,549,66.96,2026-05-02,POS-Store
TXN000538,CUST0025,Dayamai Ravel,tanmayimane@example.com,+913992959958,"052, Chawla Street, Chandrapur-949558",1988-07-11,2632479252479553,662,12272.72,2026-07-16,POS-Store
TXN000539,CUST0110,Kamala Krishnamurthy,palanalka@example.com,3608937596,"H.No. 53, Chander Nagar, Uluberia 091539",1981-12-09,2274255787369490,0854,3717.91,2026-04-05,POS-Store
TXN000540,CUST0171,Lopa Kurian,ovirk@example.net,04417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,2716864311064307,603,951.51,2026-02-22,POS-Store
TXN000541,CUST0096,Kevin Dada,valabalveer@example.org,+915725827792,"46/75, Ahluwalia Street, Bettiah 055820",1966-02-26,2231301182305242,213,1357.55,2026-04-25,E-Commerce
TXN000542,CUST0176,Yashvi Chana,tarak27@example.org,9417632598,"224, Buch Zila, Medininagar 260443",2004-02-16,2581461795086880,133,4515.59,2026-03-30,POS-Store
TXN000543,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2269305026480652,609,12946.36,2026-04-07,E-Commerce
TXN000544,CUST0022,Isha Bora,isami@example.net,7979903950,"75, Ben Path, Burhanpur 019054",1958-08-01,2231487942555471,281,1667.97,2026-06-06,E-Commerce
TXN000545,CUST0111,Yamini Mitter,bhandariyash@example.com,2339208098,"131, Aggarwal Street, Madhyamgram 988534",1988-07-08,5450909699701872,529,8939.19,2026-06-26,E-Commerce
TXN000546,CUST0096,Kevin Dada,valabalveer@example.org,+915725827792,"46/75, Ahluwalia Street, Bettiah 055820",1966-02-26,2615430149272579,678,16044.34,2026-06-13,E-Commerce
TXN000547,CUST0143,Upadhriti Ratti,qbansal@example.com,+916981260648,"H.No. 686, De Path, Jamnagar 975909",1964-03-17,2688297826316470,347,3050.24,2026-03-23,E-Commerce
TXN000548,CUST0151,Om Chand,buchanirudh@example.net,06514747208,"966, Prashad Ganj, Kishanganj 389819",1995-12-18,5284382109461507,356,217.53,2026-02-25,POS-Store
TXN000549,CUST0172,Luke Mani,harinisem@example.com,6098767430,"H.No. 871, Chakraborty Marg, Tinsukia-617559",1964-01-18,2274945190821232,541,226.93,2026-06-18,E-Commerce
TXN000550,CUST0106,Chanakya Vohra,chaudryfalan@example.net,00287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2246472406553686,757,2400.15,2026-04-01,POS-Store
TXN000551,CUST0171,Lopa Kurian,ovirk@example.net,04417345455,"87/660, Bhandari Marg, Raurkela Industrial Township 622766",1978-07-16,2261840686707927,378,969.68,2026-08-03,POS-Store
TXN000552,CUST0014,Mason Comar,andrewtank@example.org,+913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,5178436584358809,9464,20771.86,2026-05-24,POS-Store
TXN000553,CUST0154,Bakhshi Bakshi,bhavya28@example.net,7489273312,"06/38, Rajan Marg, Hubli–Dharwad-782910",1985-12-19,5556057423862405,569,7957.05,2026-02-27,POS-Store
TXN000554,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,2719822048788231,020,4032.2,2026-05-28,E-Commerce
TXN000555,CUST0148,Niharika Mangal,sandhudarpan@example.com,+917212395088,"H.No. 01, Jani Road, Guwahati-185200",1972-10-24,2497312446594694,955,1615.43,2026-02-25,E-Commerce
TXN000556,CUST0040,Zarna Pandey,puriraagini@example.net,4239185009,"H.No. 04, Sethi Road, Ambala 307405",1991-12-17,2396340065539635,766,8816.27,2026-07-13,POS-Store
TXN000557,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,2705526451771693,797,559.59,2026-06-18,E-Commerce
TXN000558,CUST0090,Simon Srinivasan,nikita82@example.net,+914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2685027834070006,398,3319.76,2026-05-01,POS-Store
TXN000559,CUST0030,Ryan Dutt,dubeyekavir@example.com,03506857479,"388, Goda Path, Berhampur 933323",1967-03-04,5246073219315918,567,882.71,2026-04-25,POS-Store
TXN000560,CUST0147,Yashoda Nanda,ddugar@example.net,06047074746,"606, Solanki, Nellore 091292",2000-08-22,5114641867386818,252,172.91,2026-07-31,E-Commerce
TXN000561,CUST0110,Kamala Krishnamurthy,palanalka@example.com,3608937596,"H.No. 53, Chander Nagar, Uluberia 091539",1981-12-09,5119306812216164,418,21246.12,2026-07-05,E-Commerce
TXN000562,CUST0156,Isaac Contractor,omkaarpradhan@example.net,6212666222,"92/970, Bedi Nagar, Rajkot 503243",1991-07-03,2313137511469817,122,18761.96,2026-03-25,POS-Store
TXN000563,CUST0008,Udant Lalla,mmuni@example.com,+915445316486,"H.No. 464, Mohanty Zila, Machilipatnam-241929",1965-10-19,2262855752843173,956,3202.88,2026-04-14,E-Commerce
TXN000564,CUST0070,Lopa Amble,warinder49@example.net,08421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,2279052530347112,293,437.62,2026-02-16,POS-Store
TXN000565,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,5447545480477367,5112,2038.76,2026-04-13,POS-Store
TXN000566,CUST0002,Azad Venkatesh,manbirpau@example.org,+915017000534,"H.No. 11, Sha Marg, Baranagar 783987",1960-03-30,2272378530118931,957,2983.01,2026-03-09,E-Commerce
TXN000567,CUST0037,Baljiwan Lad,jeremiah48@example.com,+910385821986,"H.No. 71, Nayak Marg, Dindigul-630004",1961-11-24,5368789866443891,045,258.95,2026-02-28,POS-Store
TXN000568,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,+911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2255715274881318,459,1304.45,2026-06-15,E-Commerce
TXN000569,CUST0163,Jalsa Wali,aradhana04@example.com,05267163298,"H.No. 562, Loke Street, Jehanabad-932079",1963-09-30,2720852411385593,097,13418.0,2026-02-22,E-Commerce
TXN000570,CUST0024,Rudra Handa,irarana@example.net,02446616770,"636, Jani Road, Raipur-693937",1995-12-01,2496808252269769,975,3369.04,2026-05-20,E-Commerce
TXN000571,CUST0097,Aadi Mutti,tbahl@example.com,+913874516144,"192, Sundaram Marg, Katihar 444040",1962-03-24,2241739072438086,464,10913.41,2026-02-27,POS-Store
TXN000572,CUST0117,Xalak Gokhale,baghyawatitank@example.com,+912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,2256434194616494,315,3262.36,2026-03-25,POS-Store
TXN000573,CUST0041,Saumya Sharma,boasewarda@example.org,00552258999,"H.No. 531, Saraf Path, Bellary-822942",1965-01-26,5328359972193878,546,883.82,2026-05-16,POS-Store
TXN000574,CUST0080,Timothy Randhawa,hdevan@example.org,03579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,5481699878211552,526,3633.15,2026-02-17,POS-Store
TXN000575,CUST0146,Unni Balasubramanian,kamdarnicholas@example.org,+912234977459,"H.No. 666, Suresh Zila, Visakhapatnam-195727",1969-07-09,2707369434443165,507,19744.13,2026-04-30,E-Commerce
TXN000576,CUST0014,Mason Comar,andrewtank@example.org,+913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,5452063900717067,6328,4347.22,2026-06-02,E-Commerce
TXN000577,CUST0041,Saumya Sharma,boasewarda@example.org,00552258999,"H.No. 531, Saraf Path, Bellary-822942",1965-01-26,2230867227774866,515,3719.88,2026-04-14,E-Commerce
TXN000578,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,5381867896065331,443,4010.11,2026-06-27,E-Commerce
TXN000579,CUST0070,Lopa Amble,warinder49@example.net,08421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,2692600700010420,164,885.95,2026-06-16,POS-Store
TXN000580,CUST0170,Chandresh Mohanty,rishi25@example.com,00826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,2614829784039592,868,5498.17,2026-06-14,POS-Store
TXN000581,CUST0125,Yash Bakshi,gaurav20@example.com,06483162569,"61/69, Bhatia Zila, Bhatpara 918109",1975-11-05,2716796718756459,961,7191.66,2026-06-26,POS-Store
TXN000582,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2506638807974227,895,3973.29,2026-04-22,POS-Store
TXN000583,CUST0056,Mahika Tiwari,mahika09@example.org,+915775161344,"82, Chanda Chowk, Mehsana-811530",1972-08-04,2365716173122520,696,826.25,2026-06-06,E-Commerce
TXN000584,CUST0089,Tara Bir,klalla@example.com,+918814190235,"H.No. 05, Peri Marg, Akola-176683",1996-06-08,2278896941394720,157,13627.44,2026-06-14,POS-Store
TXN000585,CUST0029,Vritti Cheema,lavanyakeer@example.org,+913244377820,"74/96, Vaidya Street, Hosur-911579",1988-03-13,2276481350228578,5278,322.4,2026-07-14,POS-Store
TXN000586,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2361158661862545,070,4923.76,2026-07-14,POS-Store
TXN000587,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,5445526950401667,799,2038.95,2026-07-17,POS-Store
TXN000588,CUST0012,Harini Sodhi,ravalojasvi@example.net,08462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2299808256880644,879,3159.4,2026-06-05,E-Commerce
TXN000589,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,+915139316400,"55, Saini, Nashik-371364",1963-09-13,5160635079376925,170,1427.82,2026-06-26,E-Commerce
TXN000590,CUST0002,Azad Venkatesh,manbirpau@example.org,+915017000534,"H.No. 11, Sha Marg, Baranagar 783987",1960-03-30,2250757059287258,171,3164.53,2026-07-08,E-Commerce
TXN000591,CUST0078,Shivansh Nagy,joshua26@example.com,06812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2709449539898659,617,10812.48,2026-05-20,E-Commerce
TXN000592,CUST0036,Ayushman Dara,siddharth45@example.org,01148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2249182866973434,791,4727.18,2026-06-03,POS-Store
TXN000593,CUST0075,Chakrika Mittal,morarmadhavi@example.org,3017732058,"87/478, Ramaswamy Road, Noida 731550",1993-12-28,2719898379252245,292,939.43,2026-03-03,POS-Store
TXN000594,CUST0031,Jhalak Gala,wsami@example.org,01922670320,"H.No. 99, Uppal Nagar, Malegaon 940044",1966-04-28,2233747629535478,785,1271.28,2026-03-16,E-Commerce
TXN000595,CUST0128,Tanmayi Barman,tchander@example.com,+910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2567669720694283,2205,722.06,2026-06-09,POS-Store
TXN000596,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,2252747171025684,997,602.48,2026-08-03,E-Commerce
